NIT,ciiu,TOTAL ACTIVO CORRIENTE,TOTAL ACTIVO,TOTAL PASIVO CORRIENTE,TOTAL PASIVO,TOTAL PATRIMONIO,UTILIDAD,INTERESES,Ingresos,Tamaño Empresarial
900243805,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,4639011000,4728448000,2335890000,2335890000,2392558000,4628191000,203157000,13510533000,Pequeña empresa
900243857,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,2549644000,2713114000,726286000,726286000,1986828000,2665159000,79273000,8922007000,Pequeña empresa
900247976,C2229 - Fabricación de artículos de plástico n.c.p.,1787364000,2461873000,524268000,524268000,1937605000,1449124000,0,3849474000,Pequeña empresa
900249460,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1631440000,1894748000,715550000,1033389000,861359000,1196108000,84233000,3430789000,Pequeña empresa
900259734,C2229 - Fabricación de artículos de plástico n.c.p.,12989408000,14037191000,7675491000,7699436000,6337755000,7931131000,1231267000,76607993000,Gran empresa
900260021,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5528566000,7769928000,2048069000,3735492000,4034436000,2939798000,151486000,8876573000,Mediana empresa
900267551,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,13085499000,13471099000,5146668000,5146668000,8324431000,6425613000,0,16895789000,Mediana empresa
900269796,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3167507000,5757144000,2474710000,4447532000,1309612000,1484796000,510953000,2997744000,Pequeña empresa
900270019,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,2818412000,2900226000,429951000,2285247000,614979000,625969000,76834000,2898243000,Pequeña empresa
900273461,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,1634936000,1970753000,888897000,888897000,1081856000,1375291000,13995000,3947702000,Pequeña empresa
900273627,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,1463898000,1633056000,799646000,810922000,822134000,1027695000,0,2854708000,Pequeña empresa
900274105,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,4803601000,7745818000,4348971000,5905249000,1840569000,2728039000,57940000,6077894000,Pequeña empresa
900274146,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,5682813000,5701317000,19204000,19204000,5682113000,48000000,1263000,48000000,Microempresa
900275802,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,29947273000,34195456000,23650609000,23650609000,10544847000,10616385000,2395992000,54045776000,Mediana empresa
900285506,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,9289913000,10658230000,4098696000,8197167000,2461063000,3254921000,214404000,5476513000,Pequeña empresa
900285729,"C1410 - Confección de prendas de vestir, excepto prendas de piel",9871677000,15044871000,3110806000,11583332000,3461539000,2642418000,0,12458556000,Mediana empresa
900293187,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,2307307000,3835318000,1640578000,1667147000,2168171000,1152367000,59829000,1956320000,Pequeña empresa
900294174,"C1410 - Confección de prendas de vestir, excepto prendas de piel",7888298000,8651334000,2884715000,2884715000,5766619000,6618348000,0,12115074000,Mediana empresa
900298831,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,6726560000,8136019000,2165322000,2186684000,5949335000,414020000,135686000,2061527000,Pequeña empresa
900300194,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,8143342000,8275631000,5389944000,6301198000,1974433000,6082692000,0,32918679000,Mediana empresa
900300734,"C1410 - Confección de prendas de vestir, excepto prendas de piel",7058579000,8105898000,4158099000,6086356000,2019542000,981891000,537565000,4454329000,Pequeña empresa
900302226,"C1410 - Confección de prendas de vestir, excepto prendas de piel",6746129000,8760768000,2521344000,5576213000,3184555000,2608588000,597551000,11385273000,Mediana empresa
900303530,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,2209550000,2210995000,412799000,1084525000,1126470000,428911000,36258000,1891793000,Pequeña empresa
900304105,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,2416781000,2534138000,1316725000,1317284000,1216854000,3860073000,0,10883846000,Pequeña empresa
900305713,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,10730950000,13941590000,5749538000,5808884000,8132706000,1621956000,284689000,5068995000,Pequeña empresa
900315346,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",3999208000,5526394000,787358000,3702031000,1824363000,992886000,219094000,6472299000,Pequeña empresa
900315753,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,5253006000,10299475000,2772387000,7776976000,2522499000,6153334000,1243702000,14968841000,Pequeña empresa
900316222,"C1410 - Confección de prendas de vestir, excepto prendas de piel",4131696000,4234766000,2039008000,2039008000,2195758000,3110137000,0,7430994000,Pequeña empresa
900318015,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1113959000,2338794000,618533000,1900448000,438346000,324855000,0,596757000,Microempresa
900321385,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,7438985000,9600133000,3348609000,4961869000,4638264000,5439960000,321338000,14962898000,Pequeña empresa
900324995,C2229 - Fabricación de artículos de plástico n.c.p.,3051901000,4846913000,1461968000,1461968000,3384945000,5614776000,376007000,9735457000,Mediana empresa
900325671,C1313 - Acabado de productos textiles,8833932000,10264160000,3338103000,4526995000,5737165000,2681198000,0,18335409000,Mediana empresa
900328924,"C1410 - Confección de prendas de vestir, excepto prendas de piel",27439921000,28857628000,17337381000,17337381000,11520247000,32225413000,2964406000,65291637000,Mediana empresa
900330803,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,9574954000,12613220000,8545973000,8869156000,3744064000,9396076000,721897000,28837855000,Mediana empresa
900331462,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,3084978000,5352362000,1732010000,4912415000,439947000,1402050000,0,6458760000,Pequeña empresa
900332596,"C1410 - Confección de prendas de vestir, excepto prendas de piel",13206376000,20083321000,8010934000,14220620000,5862701000,3912628000,1187987000,18200128000,Mediana empresa
900333574,C2229 - Fabricación de artículos de plástico n.c.p.,2364414000,2855186000,1106496000,1946279000,908907000,1129575000,58048000,5982542000,Pequeña empresa
900333591,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,14758837000,28486965000,5415124000,19443831000,9043134000,2673280000,122627000,4053804000,Pequeña empresa
900335188,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3447520000,6496390000,1960314000,4899127000,1597263000,1858011000,252772000,7200183000,Pequeña empresa
900336436,"C1410 - Confección de prendas de vestir, excepto prendas de piel",4113385000,4828211000,2794983000,2794983000,2033228000,1684940000,0,5850271000,Pequeña empresa
900336558,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3028249000,4748824000,1839688000,2874311000,1874513000,1127281000,81319000,3054963000,Pequeña empresa
900338190,"C1410 - Confección de prendas de vestir, excepto prendas de piel",9283760000,12890360000,2789947000,10235828000,2654532000,5378149000,361940000,23212492000,Mediana empresa
900338594,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1539255000,3447191000,578314000,2617064000,830127000,110762000,93611000,2315383000,Pequeña empresa
900343185,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3828725000,4159040000,2347891000,2347891000,1811149000,1437420000,0,5358526000,Pequeña empresa
900346668,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,1526139000,2331664000,1182535000,1182535000,1149129000,3639014000,172353000,8896715000,Pequeña empresa
900347831,"C1410 - Confección de prendas de vestir, excepto prendas de piel",9214970000,12595711000,4811317000,4992263000,7603448000,6293406000,23691000,20377077000,Mediana empresa
900349349,"C1410 - Confección de prendas de vestir, excepto prendas de piel",7402042000,8764792000,4418742000,4507612000,4257180000,5372911000,328898000,20287239000,Mediana empresa
900350192,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,1882376000,8228161000,974540000,4201584000,4026577000,7642055000,386542000,17733382000,Mediana empresa
900350535,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,1933576000,2092104000,475344000,1299416000,792688000,1197142000,22368000,2764301000,Pequeña empresa
900355557,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,3384184000,3673982000,1958721000,1958721000,1715261000,4565930000,152090000,11315856000,Pequeña empresa
900358368,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2781801000,2984746000,1279471000,1666436000,1318310000,3212514000,489273000,7065786000,Pequeña empresa
900360078,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2084275000,2172822000,1317680000,1822868000,349954000,812282000,331295000,3786574000,Pequeña empresa
900362094,C2229 - Fabricación de artículos de plástico n.c.p.,270576000,1761779000,2775000,579804000,1181975000,299012000,0,300000000,Microempresa
900364648,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,34201264000,98862004000,24107449000,47307001000,51555003000,30451630000,1649822000,71900013000,Mediana empresa
900365115,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1054334000,1780698000,814236000,814236000,966462000,1807314000,0,3744265000,Pequeña empresa
900368599,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",2222326000,2831489000,1545609000,1545609000,1285880000,1739186000,56301000,4756746000,Pequeña empresa
900371373,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1367966000,2939272000,437384000,1691572000,1247700000,1658094000,257094000,3671243000,Pequeña empresa
900371896,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,2042619000,2052630000,1197184000,1197184000,855446000,1070209000,42130000,3574409000,Pequeña empresa
900376521,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,24281382000,30156871000,14538985000,14985222000,15171649000,6278346000,3163099000,19147061000,Mediana empresa
900378202,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5498712000,5804455000,1994522000,2878752000,2925703000,1658076000,468806000,8483228000,Mediana empresa
900382664,"C1410 - Confección de prendas de vestir, excepto prendas de piel",13893538000,27123117000,7036210000,11999637000,15123480000,2718784000,263894000,21138930000,Mediana empresa
900387360,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5458755000,9198193000,1706688000,4739662000,4458531000,7211890000,409101000,12979739000,Mediana empresa
900387476,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,1292266000,1974306000,268880000,268880000,1705426000,688799000,23000,2026990000,Pequeña empresa
900390730,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,3051636000,3051636000,1665337000,2053350000,998286000,2980235000,0,6936568000,Pequeña empresa
900401053,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,1779947000,2403936000,182557000,1572540000,831396000,1434201000,0,2647911000,Pequeña empresa
900402221,"C1410 - Confección de prendas de vestir, excepto prendas de piel",4075456000,11663801000,574623000,1252365000,10411436000,2658543000,0,4239471000,Pequeña empresa
900403125,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,3740276000,3774676000,1571024000,1571024000,2203652000,2850516000,0,7741092000,Pequeña empresa
900403422,"C1410 - Confección de prendas de vestir, excepto prendas de piel",8052178000,11444716000,4070261000,4070261000,7374455000,9708628000,742845000,22065064000,Mediana empresa
900405901,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",1284289000,4918956000,909650000,2532492000,2386464000,574479000,0,2502700000,Pequeña empresa
900406785,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,1667245000,1929415000,983383000,992493000,936922000,3053614000,107919000,8304153000,Pequeña empresa
900407727,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,1591778000,1860721000,636427000,637701000,1223020000,2298932000,60929000,6303173000,Pequeña empresa
900409720,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,8380337000,10327232000,3189670000,3189670000,7137562000,6455849000,0,12721872000,Pequeña empresa
900410361,C2229 - Fabricación de artículos de plástico n.c.p.,3237421000,5081468000,1745925000,4228386000,853082000,1042947000,829110000,9541741000,Mediana empresa
900411404,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,3572662000,3703982000,530393000,2523701000,1180281000,2474089000,135311000,10780343000,Pequeña empresa
900413324,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1212281000,1639796000,259328000,260329000,1379467000,280442000,102316000,1727152000,Pequeña empresa
900415778,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1504561000,1515622000,881071000,881071000,634551000,619498000,13196000,2061693000,Pequeña empresa
900421337,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5495171000,9830529000,3427350000,6160120000,3670409000,6564736000,554962000,16721171000,Mediana empresa
900422645,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2819835000,3724806000,406656000,2752659000,972147000,380069000,0,1465401000,Pequeña empresa
900424243,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,1397658000,1529958000,741608000,741608000,788350000,430975000,11767000,1795731000,Pequeña empresa
900426666,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3301703000,3432358000,1938369000,1992986000,1439372000,975928000,71319000,8178820000,Mediana empresa
900430458,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3615649000,7039891000,2130359000,3830016000,3209875000,2918814000,0,8021252000,Mediana empresa
900431011,C2229 - Fabricación de artículos de plástico n.c.p.,19796835000,39900676000,10473964000,31942603000,7958073000,5325293000,2780036000,26188555000,Mediana empresa
900431210,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3022055000,6071054000,724718000,846957000,5224097000,3209603000,221240000,10785368000,Mediana empresa
900434593,C2229 - Fabricación de artículos de plástico n.c.p.,4553413000,4769245000,520259000,1838874000,2930371000,1481929000,73820000,5911000000,Pequeña empresa
900436286,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,622692000,762362000,70331000,534585000,227777000,598548000,27267000,1237165000,Microempresa
900442691,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,2186528000,2248041000,1296273000,1296273000,951768000,1522107000,34636000,3499764000,Pequeña empresa
900445054,C2229 - Fabricación de artículos de plástico n.c.p.,5448118000,8623644000,3600301000,3724034000,4899610000,2506771000,265149000,16582523000,Mediana empresa
900445288,C2229 - Fabricación de artículos de plástico n.c.p.,5198178000,5198178000,1839593000,1839593000,3358585000,1053195000,0,2632615000,Pequeña empresa
900451027,"C1410 - Confección de prendas de vestir, excepto prendas de piel",4777334000,6927517000,1882114000,3834570000,3092947000,1592401000,219211000,7054946000,Pequeña empresa
900451058,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,4282092000,4647337000,1507355000,1509977000,3137360000,4597318000,338416000,4601325000,Pequeña empresa
900451487,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,4477518000,4607221000,4045965000,4045965000,561256000,2227340000,651325000,9702863000,Pequeña empresa
900451974,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,1666246000,2519343000,1044206000,1152398000,1366945000,817156000,12092000,2276202000,Pequeña empresa
900453274,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",2538182000,3380431000,1026880000,1999502000,1380929000,1252292000,0,7279399000,Pequeña empresa
900460312,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,24747198000,25666643000,20422887000,20522567000,5144076000,19381294000,3680029000,34424437000,Mediana empresa
900460414,"C1410 - Confección de prendas de vestir, excepto prendas de piel",9075491000,19526455000,8342766000,12752225000,6774230000,9992290000,1382051000,24847423000,Mediana empresa
900460915,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,5759343000,9944000000,2022853000,6238685000,3705315000,3170309000,591673000,12436002000,Mediana empresa
900461291,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,3552817000,3692331000,850866000,941106000,2751225000,4188353000,90514000,8536201000,Pequeña empresa
900461923,"C1410 - Confección de prendas de vestir, excepto prendas de piel",6862766000,7720630000,3454356000,3583502000,4137128000,4352929000,720739000,18094402000,Mediana empresa
900463519,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,6942778000,8375566000,6140742000,6140742000,2234824000,6390625000,377193000,20984515000,Mediana empresa
900463523,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,13505949000,18901604000,8351537000,10875945000,8025659000,9424196000,724756000,30878988000,Mediana empresa
900464619,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,16031453000,23101360000,15351171000,17028413000,6072947000,14649858000,686668000,26291453000,Mediana empresa
900464953,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,17683783000,26424340000,1655334000,20594692000,5829648000,9331712000,0,19423572000,Mediana empresa
900473117,"C1512 - Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",2413773000,3728885000,1002051000,1841051000,1887834000,1010972000,146224000,4354554000,Pequeña empresa
900476791,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,5687670000,6448128000,4523178000,4644642000,1803486000,4888219000,0,9053021000,Pequeña empresa
900483043,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,2053824000,2229062000,1264469000,1264469000,964593000,1970627000,52525000,8587490000,Pequeña empresa
900485006,"C1410 - Confección de prendas de vestir, excepto prendas de piel",10481639000,15278339000,1028604000,1851881000,13426458000,0,3765000,0,Microempresa
900485731,"C1410 - Confección de prendas de vestir, excepto prendas de piel",19255373000,22217130000,3038063000,5417125000,16800005000,2758834000,463684000,13434461000,Mediana empresa
900486370,"C1410 - Confección de prendas de vestir, excepto prendas de piel",44339148000,49627600000,29296844000,29296844000,20330756000,22781616000,1001950000,65088877000,Mediana empresa
900488953,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",3296642000,4134125000,2628733000,2628733000,1505392000,1531728000,0,5105965000,Pequeña empresa
900491109,C2229 - Fabricación de artículos de plástico n.c.p.,2275896000,4906641000,1205627000,2470955000,2435686000,1411616000,267037000,9397380000,Mediana empresa
900492349,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1000030000,2250030000,781074000,781074000,1468956000,192088000,0,817142000,Microempresa
900493962,"C1512 - Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",2649095000,6998142000,1537121000,1710369000,5287773000,2898616000,337361000,18455900000,Mediana empresa
900495013,C2229 - Fabricación de artículos de plástico n.c.p.,10424533000,21206606000,2756778000,17763403000,3443203000,7797790000,248233000,51985269000,Mediana empresa
900497362,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,1247931000,3628750000,823423000,823423000,2805327000,853173000,0,3727366000,Pequeña empresa
900499261,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3898108000,3925640000,2324331000,2569131000,1356509000,1544249000,289895000,5575679000,Pequeña empresa
900499693,C2229 - Fabricación de artículos de plástico n.c.p.,35248442000,40024673000,12876390000,12876390000,27148283000,16533568000,332551000,57382827000,Mediana empresa
900500480,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1803650000,1817407000,1069778000,1069778000,747629000,1268198000,45054000,2475953000,Pequeña empresa
900501448,C2229 - Fabricación de artículos de plástico n.c.p.,5921674000,7442854000,2483766000,5410592000,2032262000,1258749000,0,5461648000,Pequeña empresa
900502043,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,4288539000,5245953000,1506254000,1506254000,3739699000,4418628000,133541000,10286829000,Pequeña empresa
900504082,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,2155654000,2166778000,620348000,620348000,1546430000,1606114000,80085000,2821929000,Pequeña empresa
900504350,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,7995500000,8123465000,4244614000,4247733000,3875732000,2795105000,0,17268916000,Mediana empresa
900507804,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5666110000,5686548000,4335630000,5647391000,39157000,74000000,6452000,74000000,Microempresa
900507831,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,2146795000,7827956000,2054341000,6882228000,945728000,854972000,258677000,4108867000,Pequeña empresa
900516166,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1715546000,2009342000,1007919000,1007919000,1001423000,1206572000,25290000,2678218000,Pequeña empresa
900518662,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,2184203000,2304426000,1956286000,2095808000,208618000,1571911000,0,4577324000,Pequeña empresa
900518732,"C1512 - Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",43776017000,45535849000,20232971000,36217544000,9318305000,29896334000,19954300000,49657550000,Mediana empresa
900519038,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,5769616000,9503639000,3206377000,6837730000,2665909000,3062164000,0,9755611000,Pequeña empresa
900524270,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3679227000,3766565000,1452534000,1452534000,2314031000,3242542000,63486000,9250358000,Mediana empresa
900524531,"C1410 - Confección de prendas de vestir, excepto prendas de piel",14742097000,21884998000,5633014000,12925913000,8959085000,4036467000,808866000,14952538000,Mediana empresa
900525204,C2229 - Fabricación de artículos de plástico n.c.p.,2518524000,4575431000,1914794000,2661552000,1913879000,870043000,189589000,5720581000,Pequeña empresa
900532343,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,14726471000,29838889000,4877015000,4877015000,24961874000,4448361000,420034000,15851426000,Pequeña empresa
900535849,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",6563375000,6835397000,3595562000,5511638000,1323759000,836105000,0,5603618000,Pequeña empresa
900536759,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,1438897000,1640267000,709425000,709721000,930546000,985090000,98371000,3835162000,Pequeña empresa
900536926,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,15060994000,18144764000,8950697000,10032473000,8112291000,12779342000,0,19272321000,Mediana empresa
900543927,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1423481000,1520386000,914042000,1235486000,284900000,1461178000,0,3640212000,Pequeña empresa
900546890,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,3387154000,3756115000,2267502000,2534324000,1221791000,2747727000,79544000,7869813000,Pequeña empresa
900549085,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,674926000,686655000,582686000,582686000,103969000,217710000,0,725700000,Microempresa
900549481,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,4111045000,4301265000,2206510000,2206510000,2094755000,5043684000,135766000,11711551000,Pequeña empresa
900550665,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,330583000,685438000,1334000,504697000,180741000,221562000,0,625883000,Microempresa
900553718,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2987742000,3305858000,1227553000,1535139000,1770719000,2789561000,0,7780066000,Pequeña empresa
900553862,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,3466499000,4346005000,1068430000,1068430000,3277575000,1588259000,201809000,9647983000,Mediana empresa
900555485,C2229 - Fabricación de artículos de plástico n.c.p.,20703776000,24705630000,16915073000,19472880000,5232750000,11455059000,0,66322267000,Gran empresa
900557530,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",976491000,997737000,445178000,445178000,552559000,430290000,0,2861002000,Pequeña empresa
900564582,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5581607000,7612521000,5162362000,5416909000,2195612000,1834939000,96747000,6457691000,Pequeña empresa
900568451,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,2889236000,3229618000,2463062000,2463062000,766556000,559826000,36866000,1852672000,Pequeña empresa
900569305,"C1410 - Confección de prendas de vestir, excepto prendas de piel",7101416000,11050524000,4510355000,5828861000,5221663000,5026547000,273257000,19984203000,Mediana empresa
900570413,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,932890000,984048000,384820000,727006000,257042000,932099000,0,2219099000,Pequeña empresa
900572057,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,4064797000,4421301000,1980061000,3742247000,679054000,1582981000,0,4946952000,Pequeña empresa
900580558,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,4270158000,4868845000,1914957000,3989426000,879419000,1295057000,0,12333879000,Pequeña empresa
900582826,C2229 - Fabricación de artículos de plástico n.c.p.,4015101000,7822972000,2098804000,3734279000,4088693000,2571307000,402968000,9223674000,Mediana empresa
900583497,"C1410 - Confección de prendas de vestir, excepto prendas de piel",19148672000,24226805000,4876204000,13016973000,11209832000,4780932000,2616757000,46876952000,Mediana empresa
900584791,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,7294858000,8009264000,4148706000,6644281000,1364983000,4594228000,207484000,18169181000,Mediana empresa
900586774,"C1410 - Confección de prendas de vestir, excepto prendas de piel",6208439000,6262118000,1551424000,1551424000,4710694000,2020084000,0,8379355000,Mediana empresa
900590561,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,5806647000,5818558000,2152692000,3483574000,2334984000,1773313000,223452000,6316409000,Pequeña empresa
900593181,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,21602491000,25014702000,660698000,12321583000,12693119000,7583895000,2149623000,19111517000,Mediana empresa
900593525,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,6966698000,8288098000,5552229000,5552229000,2735869000,3677645000,389717000,12621719000,Pequeña empresa
900596174,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,5996428000,6190887000,4404021000,4562354000,1628533000,2611457000,175192000,6521817000,Pequeña empresa
900605724,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,13099205000,20372393000,2403971000,18827449000,1544944000,3861355000,0,6893921000,Pequeña empresa
900606638,"C1410 - Confección de prendas de vestir, excepto prendas de piel",6179415000,6470988000,2112871000,2112871000,4358117000,1917150000,0,13671302000,Mediana empresa
900607178,C1313 - Acabado de productos textiles,1866024000,2046160000,1520423000,1520423000,525737000,849170000,76824000,9543531000,Mediana empresa
900608991,"C1410 - Confección de prendas de vestir, excepto prendas de piel",15405736000,28976860000,13754883000,16587803000,12389057000,11574285000,0,61218198000,Mediana empresa
900614243,C2229 - Fabricación de artículos de plástico n.c.p.,6485288000,11121198000,5029145000,7006175000,4115023000,2993764000,331577000,20167037000,Mediana empresa
