LI,NE,RCI,RP,RA,CT,%K
1.120019414,0.572449983,10,0.934234543,0.399431995,1650853000,1.844528492
1.289540866,0.629983838,9.02886509,0.7275206,0.26919438,1456143000,1.626975419
2.328229578,0.64561234,4.398020448,0.462246028,0.163814288,14119621000,15.77611285
2.493241319,0.432696834,6.33639643,0.543934996,0.308576045,760133000,0.849310615
2.755468032,0.370727618,10,0.411172809,0.258739693,7815607000,8.732521788
1.762355851,0.303115299,11.13617715,0.506519833,0.352985922,257690000,0.287921788
2.164537354,0.508739919,10,0.197825035,0.097183543,646536000,0.722386592
1.256024601,0.755900519,27.34403302,2.869586946,0.700464683,1405562000,1.570460335
1.217406187,0.773891587,10,1.34855522,0.304919681,1812698000,2.025360894
1.564046532,0.707330669,21.29562064,2.619763955,0.766724564,4572481000,5.108917318
3.248020674,0.473830147,18.73479757,2.1890271,1.151800066,1884210000,2.10526257
1.317195249,0.677884091,2.752255492,1.010053026,0.325354149,2896136000,3.235906145
1.1358223,0.635284369,1.760019306,0.474461789,0.173043631,207416000,0.231749721
31.75806452,0.031488065,0,0,0,1907000,0.002130726
1.138448605,0.688747421,10,2.358982116,0.734239267,1553364000,1.735602235
1.255633146,0.570219618,5.262717383,0.747381018,0.3212097,1173622000,1.311309497
1.528774747,0.942527615,10,4.142823339,0.238097936,253125000,0.282821229
3.136248246,0.247346098,14.36056231,0.851362413,0.640781243,2458042000,2.746415642
1.245179298,0.57159515,3.343827449,0.893095866,0.3826066,141339000,0.15792067
2.842632514,0.622086766,7.157859643,0.551593895,0.208454633,8062492000,9.00837095
2.534321084,0.386524838,6.564512062,0.747324252,0.458464867,219747000,0.245527374
8.021516158,0.734929923,66.49387836,0.824421332,0.218529426,2689016000,3.004487151
3.911650833,0.540612599,10.13393076,1.251077918,0.574729433,1627409000,1.818334078
1.409498201,0.651272554,31.20500841,5.573275456,1.943554117,1525812000,1.704817877
1.116722755,0.896665888,16.63512382,5.677637445,0.586693623,753553000,0.841958659
1.993506228,0.752817044,10,4.997555414,1.235310518,3230921000,3.609967598
1.002440762,0.408710981,50.75742739,1.898509117,1.122567593,9384000,0.010484916
2.394986358,0.583317777,4.189745718,0.54262309,0.226101396,11001592000,12.29228156
1.759331653,0.641201503,10,1.197528451,0.429671409,879322000,0.982482682
2.055444106,0.478968494,33.74117771,1.111360736,0.579053958,1118528000,1.249751955
2.220839054,0.728658902,10.08451159,0.893468071,0.242434607,1908169000,2.132032402
2.481496029,0.525933048,10,0.795188912,0.376972784,1029699000,1.150501676
4.90097744,0.194721048,29.51536296,0.591624387,0.476422666,2724665000,3.044318436
6.477398184,0.258537179,10,0.429754198,0.31864676,6029016000,6.736330726
1.775347487,0.632861682,10,0.707638765,0.259801306,884152000,0.98787933
1.0881756,0.903012814,10,5.677178451,0.55061356,955086000,1.067135196
2.286994266,0.46105119,10,0.412227535,0.222169539,11496510000,12.84526257
1.920569225,0.485361363,23.466949,1.296651943,0.667307189,512016000,0.572084916
4.266467821,0.296780837,10,0.797140342,0.560564364,5333358000,5.959059218
1.044386867,0.785588162,34.45650994,1.021317052,0.218982466,161737000,0.180711732
1.675397943,0.356001933,2.353599192,0.013588612,0.00875104,6107113000,6.823589944
1.487103581,0.82315941,6.913803511,2.335113664,0.412942879,2205209000,2.46392067
2.560863624,0.601226406,13.22286256,0.471346886,0.187960692,5329778000,5.955059218
1.714841788,0.45296464,0.898862974,0.050996404,0.027896836,10384769000,11.60309385
1.344963102,0.667466483,68.91299659,1.208371828,0.401824134,1962364000,2.192585475
1.320406555,0.606429637,12.12017725,0.367008749,0.144443767,108159000,0.120848045
1.417568991,0.684064155,25.02451892,1.020762271,0.322495391,3873618000,4.328064804
1.200889221,0.671050627,10,0.814850017,0.268044402,464212000,0.518672626
1.096354695,0.599534757,5.7904024,0.467772524,0.187326637,1350814000,1.509289385
1.321168165,0.850913612,7.054300386,4.204677439,0.626860173,583366000,0.651805587
2.293652252,0.435822262,45.3064231,1.591103887,0.897665392,4328792000,4.836639106
1.401646364,0.701340143,40.31850495,2.014805631,0.601741562,5740076000,6.413492737
2.226452709,0.460962719,22.48242613,0.569924818,0.307210724,112581000,0.125788827
1.280793744,0.719227545,7.179992999,2.579395816,0.724223295,626450000,0.699944134
1.915139567,0.391558807,812.0434783,2.17215745,1.321630071,2714228000,3.032656983
2.639003406,0.439420173,10,2.415564709,1.354116846,1454291000,1.624906145
1.785560245,0.703345508,5.527398874,2.159739022,0.640696282,998810000,1.115988827
1.621782158,0.532268711,10,1.387421865,0.648940618,1622017000,1.812309497
1.310128935,0.724564553,10,2.078705363,0.572549141,268625000,0.300139665
1.21120638,0.757806162,20.66236685,0.929099674,0.225022216,451174000,0.504105028
2.169714868,0.863759676,43.89146731,1.026266305,0.139818854,3019006000,3.373191061
1.835768694,0.703121125,12.87851754,1.995240793,0.592344841,2506935000,2.801044693
1.131283959,0.822086816,12.8168992,1.237630566,0.220190794,561486000,0.627358659
1.672255045,0.733244701,11.94377646,1.665150335,0.444187675,7076966000,7.907224581
2.287853637,0.504421594,31.29625222,2.191770711,1.086194235,1331329000,1.487518436
1.244742241,0.903535661,10,20.07379483,1.936405347,1064489000,1.189373184
1.234027688,0.799437599,1.474136743,1.579988542,0.316886296,11183798000,12.49586369
3.668005333,0.5217379,5.945149829,0.62153555,0.297256898,4344812000,4.854538547
2.288862788,0.484228328,11.32618657,1.046125817,0.539562061,3890007000,4.346376536
1.195257301,0.836639943,10,0.887832767,0.145036411,168962000,0.188784358
1.517816969,0.659211415,25.5167889,1.675884317,0.571122244,4348775000,4.85896648
1.124006705,0.465519109,1.72880312,0.168124941,0.089859568,1255476000,1.40276648
1.996798371,0.50563115,4.836967087,0.976978821,0.482987897,1002518000,1.120131844
3.962784485,0.251964794,10,0.694311861,0.519369716,9788000000,10.93631285
3.603700776,0.362456277,6.728312989,1.342274166,0.855758468,1449324000,1.619356425
1.135239072,0.833091624,6.88350431,3.874787116,0.646734425,1070683000,1.196293855
15.68374765,0.033161985,45.37193725,0.018357713,0.017748935,5160794000,5.766250279
3.045635958,0.642745089,7.522756242,0.460522652,0.164523979,1142995000,1.277089385
1.980528624,0.494070338,10,2.032212735,1.028156703,7586197000,8.476197765
34.76300726,0.091250518,10,0.318414862,0.289359341,35201649000,39.3314514
3.357374871,0.249728864,10,0.586600036,0.440109075,16542765000,18.48353631
1.297040126,0.770210514,10,1.517936131,0.348805763,727699000,0.813071508
1.777496075,0.86977663,1.895035712,1.234811518,0.160801318,8825508000,9.860902793
