NIT,ciiu,TOTAL ACTIVO CORRIENTE,TOTAL ACTIVO,TOTAL PASIVO CORRIENTE,TOTAL PASIVO,TOTAL PATRIMONIO,UTILIDAD,INTERESES,Ingresos,Tamaño Empresarial
800012080,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",14749756000,15612960000,5536297000,5672396000,9940564000,9374242000,65365000,25716594000,Mediana empresa
800023543,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2317544000,7538643000,3007358000,3316583000,4222060000,3605563000,0,18394281000,Mediana empresa
800128680,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",86935907000,97741443000,44619690000,46382286000,51359157000,46278215000,5628443000,1.9756E+11,Mediana empresa
800219028,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",18564707000,28865497000,11768152000,12209977000,16655520000,13084666000,775114000,31745582000,Mediana empresa
800236772,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",24558706000,28191943000,11784533000,18221999000,9969944000,15951430000,3989686000,64311800000,Mediana empresa
802015914,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1581928000,1608554000,890473000,890473000,718081000,1108853000,59563000,6502202000,Pequeña empresa
811025696,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",63675992000,63865014000,44127552000,48493710000,15371304000,24157967000,2486034000,1.10895E+11,Mediana empresa
811041369,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1.89003E+11,1.92231E+11,19498944000,1.1696E+11,75270756000,59288585000,13772722000,2.79407E+11,Mediana empresa
811043844,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",11631622000,13863950000,5234834000,5549038000,8314912000,5404325000,1021346000,19790051000,Mediana empresa
816008064,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",24327004000,24700307000,7718324000,17578409000,7121898000,14753681000,1264303000,31754290000,Mediana empresa
830007183,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",13595823000,84878988000,14478812000,34883450000,49995538000,14366179000,5770971000,31767127000,Mediana empresa
830007802,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2747366000,3077414000,1436422000,1436422000,1640992000,1566154000,81001000,5138827000,Pequeña empresa
830036557,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",10544372000,45992674000,6488130000,13285354000,32707320000,7303132000,2364255000,17078606000,Mediana empresa
830056113,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",47219038000,48438747000,34315897000,34691560000,13747187000,15214096000,443185000,85416689000,Mediana empresa
830057706,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1.38533E+11,1.46984E+11,1.1837E+11,1.36631E+11,10352532000,48936537000,11034721000,2.23492E+11,Mediana empresa
830073570,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",44319622000,48622400000,33623155000,35084200000,13538200000,16382994000,5413195000,64975771000,Mediana empresa
830080641,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",47733486000,50439296000,9167559000,32138848000,18300448000,26227700000,5591073000,73538559000,Mediana empresa
830104409,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",34714820000,34991588000,22724314000,26288133000,8703455000,12757989000,2842545000,49094572000,Mediana empresa
830140289,G4520 - Mantenimiento y reparación de vehículos automotores,26151548000,27165794000,12411260000,16324019000,10841775000,7612489000,1125877000,41141520000,Gran empresa
830147625,G4520 - Mantenimiento y reparación de vehículos automotores,1107351000,1189421000,439844000,439844000,749577000,45360000,5220000,45360000,Microempresa
860001755,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",191887000,3537225000,484712000,3126319000,410906000,30766000,268727000,49072000,Microempresa
860002127,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1.23688E+11,1.57334E+11,68192567000,93418399000,63915427000,32031568000,2692204000,2.74486E+11,Mediana empresa
860065746,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",67226037000,68004734000,8923550000,22637102000,45367632000,15362979000,1769976000,32571756000,Mediana empresa
860350170,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",26557724000,29376935000,15940693000,18603620000,10773315000,16998497000,2802507000,40440774000,Mediana empresa
860523227,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3292227000,3334390000,1073422000,1073422000,2260968000,3045287000,1282000,3045287000,Pequeña empresa
890300225,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3.60334E+11,4.26431E+11,1.60765E+11,2.32623E+11,1.93807E+11,2.19036E+11,6819594000,7.46005E+11,Mediana empresa
890304855,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",33466997000,40616242000,8331477000,9933906000,30682336000,24614472000,310859000,71657400000,Mediana empresa
890305202,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",8453697000,8621614000,4265344000,4920712000,3700902000,3802237000,238797000,11310213000,Pequeña empresa
890322484,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",7664822000,9434661000,6217732000,6331645000,3103016000,5287299000,195695000,19429440000,Mediana empresa
900036347,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",25490069000,32985005000,6771060000,19563597000,13421408000,38997768000,4236474000,80288851000,Mediana empresa
900315569,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",79776782000,95366568000,36409019000,66160434000,29206134000,56489803000,1924059000,1.02539E+11,Mediana empresa
900353939,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",5147431000,6358210000,3149207000,3149207000,3209003000,2795472000,49121000,10396252000,Pequeña empresa
900557347,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",79886037000,80100302000,43002647000,43170403000,36929899000,35362158000,2411473000,1.79601E+11,Mediana empresa
900565657,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3648465000,3779262000,1509220000,2017806000,1761456000,2614341000,0,5618259000,Pequeña empresa
900694508,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",76440811000,76570425000,63863698000,63863698000,12706727000,12458929000,32054000,1.58102E+11,Mediana empresa
900777243,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",24126214000,27108791000,9788860000,11238337000,15870454000,11244476000,2615100000,23754237000,Mediana empresa
900806715,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",13796308000,36094278000,27385789000,28392284000,7701994000,2125145000,0,2176153000,Pequeña empresa
900899128,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",34200834000,34779525000,21165903000,21246330000,13533195000,12603656000,260368000,63980294000,Mediana empresa
901028235,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",70932968000,71322307000,42762942000,43270399000,28051908000,28510095000,383890000,1.3766E+11,Mediana empresa
901124481,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",40030247000,40599658000,29851780000,32925113000,7674545000,13538577000,899340000,52277091000,Mediana empresa
800150267,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",18705540000,61455689000,24908080000,56655923000,4799766000,6041670000,5884101000,40602271000,Mediana empresa
800239064,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1.88542E+11,2.5865E+11,1.69518E+11,1.85529E+11,73120755000,85546243000,19635275000,3.24058E+11,Mediana empresa
830065609,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1.35839E+11,2.30289E+11,1.01838E+11,1.32787E+11,97501747000,58809149000,13563934000,1.88328E+11,Mediana empresa
830096047,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1.16448E+11,1.4314E+11,47405454000,81990718000,61149635000,50990329000,8694993000,1.52965E+11,Mediana empresa
860519235,G4520 - Mantenimiento y reparación de vehículos automotores,43693894000,1.49712E+11,46392070000,72650137000,77062274000,56736824000,5443291000,1.17103E+11,Gran empresa
890101138,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",74689462000,1.88126E+11,31971746000,34361475000,1.53765E+11,63203246000,6411866000,2.4915E+11,Mediana empresa
890203803,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",36100320000,63181289000,13270155000,16475060000,46706229000,14284676000,210702000,47440440000,Mediana empresa
890206592,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",71293596000,73546066000,17473999000,24022525000,49523541000,26546467000,0,98511505000,Mediana empresa
890304140,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",75697766000,1.05248E+11,46670027000,72209949000,33038073000,34369374000,14774717000,1.21424E+11,Mediana empresa
800235801,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3429984000,3708319000,244569000,286156000,3422163000,287020000,118559000,674052000,Microempresa
800248806,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",25849856000,49972775000,3834909000,8257638000,41715137000,19129346000,275937000,70434661000,Mediana empresa
811001501,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",22769170000,25521584000,8560722000,8560722000,16960862000,17215110000,1354988000,52523151000,Mediana empresa
830008803,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",16164178000,1.35465E+11,559290000,3996384000,1.31469E+11,1577299000,124994000,1585425000,Microempresa
830088577,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",10161118000,28374522000,6521763000,9455329000,18919193000,8136673000,182797000,16224581000,Pequeña empresa
890900323,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",40539240000,1.4679E+11,17300049000,89973298000,56816974000,4556088000,3500753000,12351223000,Pequeña empresa
891400005,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",20090590000,1.08283E+11,17327641000,32511580000,75771392000,10158086000,4277815000,40185732000,Mediana empresa
900010077,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",40815129000,64722999000,32731426000,44333793000,20389206000,22286179000,5512782000,92495367000,Mediana empresa
900405206,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",20693618000,24960648000,6462732000,8321346000,16639302000,15033526000,532793000,29822357000,Mediana empresa
860042593,G4520 - Mantenimiento y reparación de vehículos automotores,3065654000,3311717000,2007411000,2007411000,1304306000,2036376000,64917000,9637656000,Mediana empresa
800001354,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",6331468000,7891593000,3306923000,4082183000,3809410000,3868576000,318703000,10310021000,Pequeña empresa
800004800,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",25910987000,41335133000,17926614000,23499556000,17835577000,25947642000,1256999000,77494526000,Mediana empresa
800016957,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",635727000,820082000,343477000,515207000,304875000,1048827000,0,1844357000,Pequeña empresa
800021210,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",890475000,954409000,524549000,527177000,427232000,1156045000,15429000,5384457000,Pequeña empresa
800036525,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",818916000,1428422000,206927000,1018837000,409585000,264119000,0,760504000,Microempresa
800040201,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",4782215000,5583384000,719264000,719264000,4864120000,1990635000,0,7517781000,Pequeña empresa
800047904,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3948215000,4001858000,2240275000,2240275000,1761583000,3405714000,640302000,8441999000,Pequeña empresa
800048482,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",6482725000,7078097000,2984120000,2984120000,4093977000,1047335000,0,4857235000,Pequeña empresa
800055730,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",14736456000,15037641000,6192382000,6192382000,8845259000,12402695000,688604000,41676727000,Mediana empresa
800057113,G4520 - Mantenimiento y reparación de vehículos automotores,9621217000,9656432000,1749507000,1749507000,7906925000,1327541000,59977000,2128378000,Pequeña empresa
800058558,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1668685000,1863738000,544665000,545228000,1318510000,1628302000,0,4739835000,Pequeña empresa
800058793,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2889937000,2889937000,114199000,114199000,2775738000,226915000,12767000,1778114000,Pequeña empresa
800061347,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",5010006000,8634827000,4125651000,6105948000,2528879000,2653900000,428671000,11891606000,Pequeña empresa
800062423,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1686341000,4539573000,527801000,1289000000,3250573000,531677000,89031000,597336000,Microempresa
800066572,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",24764017000,34184939000,13522132000,14166084000,20018855000,6123188000,492131000,22666742000,Mediana empresa
800067639,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2909786000,5157662000,1120854000,1547562000,3610100000,1337117000,77189000,6071059000,Pequeña empresa
800069626,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1921242000,3969722000,1696888000,1972326000,1997396000,557088000,35054000,1748288000,Pequeña empresa
800070304,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1146234000,1813874000,449012000,704580000,1109294000,665796000,101202000,2723368000,Pequeña empresa
800071617,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1.74621E+11,2.22204E+11,1.75986E+11,1.87703E+11,34500262000,68184900000,17501994000,2.35706E+11,Mediana empresa
800078122,G4520 - Mantenimiento y reparación de vehículos automotores,11044147000,17194758000,3724510000,8468784000,8725974000,3772083000,446449000,15278714000,Mediana empresa
800079399,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2036992000,6711204000,4435292000,5607169000,1104035000,228219000,0,750309000,Microempresa
800079726,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",5197677000,5948087000,1248072000,1333077000,4615010000,2119748000,157787000,7067689000,Pequeña empresa
800084858,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3368992000,3704872000,309176000,736674000,2968198000,1149451000,0,2896544000,Pequeña empresa
800089111,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",15176795000,23446154000,7778726000,12502406000,10943748000,7963332000,962452000,25159501000,Mediana empresa
800092967,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",15428624000,17345280000,8245700000,9094435000,8250845000,11987948000,258739000,27234978000,Mediana empresa
800095007,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",38811293000,41923994000,25003207000,29640565000,12283429000,22419365000,1141458000,80978700000,Mediana empresa
800101649,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1258092000,1258092000,930686000,930686000,327406000,198816000,0,2321345000,Pequeña empresa
800104131,G4520 - Mantenimiento y reparación de vehículos automotores,3152422000,3973922000,2406948000,2647601000,1326321000,2170159000,0,8641669000,Mediana empresa
800107810,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",8961606000,9626813000,1667382000,1667382000,7959431000,5183184000,96029000,14535308000,Pequeña empresa
800108225,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3026983000,3031557000,1035620000,1035620000,1995937000,1588632000,0,4850728000,Pequeña empresa
800114325,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1697750000,2992429000,228886000,488429000,2504000000,1002637000,463000,3255932000,Pequeña empresa
800118951,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",4027211000,5266964000,2628658000,2628658000,2638306000,829778000,233203000,3333854000,Pequeña empresa
800119839,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1467843000,1957096000,221494000,1004785000,952311000,695140000,0,3670083000,Pequeña empresa
800127343,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1743053000,2583101000,916585000,939644000,1643457000,868181000,95773000,2278761000,Pequeña empresa
800130324,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",5179711000,5217020000,985761000,3545007000,1672013000,1988417000,220440000,5262309000,Pequeña empresa
800137876,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",583752000,583752000,149726000,149726000,434026000,543329000,16004000,1904070000,Pequeña empresa
800141119,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3906849000,4510325000,407812000,407812000,4102513000,2309763000,0,12290963000,Pequeña empresa
800141270,G4520 - Mantenimiento y reparación de vehículos automotores,3512816000,6209139000,2234473000,3347070000,2862069000,2686644000,236351000,5618982000,Pequeña empresa
800145360,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",4559475000,8069116000,469000000,4630447000,3438669000,2586464000,636693000,7612570000,Pequeña empresa
800147079,G4520 - Mantenimiento y reparación de vehículos automotores,5545231000,10245762000,2188714000,4774113000,5471649000,1985139000,420135000,6516052000,Mediana empresa
800150414,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",6172394000,9675725000,4428585000,8256842000,1418883000,645637000,159167000,2003017000,Pequeña empresa
800151225,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",4361006000,6590409000,2286584000,2412056000,4178353000,1786980000,0,6053186000,Pequeña empresa
800153203,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2878362000,3494313000,1299716000,1753348000,1740965000,2774513000,1000,9705156000,Pequeña empresa
800153249,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2526428000,2614340000,1377362000,1377362000,1236978000,981801000,0,2761375000,Pequeña empresa
800154954,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",560318000,2902150000,186505000,507895000,2394255000,666366000,15029000,1710489000,Pequeña empresa
800155297,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",593831000,629469000,357856000,357856000,271613000,437334000,0,1276548000,Microempresa
800157698,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",5981944000,17283557000,1115965000,15240645000,2042912000,2759234000,0,10125368000,Pequeña empresa
800160005,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",7742739000,9688457000,2419423000,3752431000,5936026000,4428239000,0,14857595000,Pequeña empresa
800164764,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",6085477000,8323398000,3988017000,3988017000,4335381000,3114930000,53626000,15868821000,Pequeña empresa
800166833,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",50096847000,73134918000,42917593000,57761516000,15373402000,26048821000,3263561000,98329019000,Mediana empresa
